# x [nm]    y [nm]    z [nm]
-1.470199299554514560e+00 4.715146241533751392e-01 5.341881420965366445e-02
-1.470019471892421770e+00 4.591988231352930327e-01 3.141684628503056687e-02
-1.471208060694733533e+00 4.637233699315432278e-01 4.130832388401849825e-02
-1.466709726345744258e+00 4.626104057245827295e-01 4.883635420056232218e-02
-1.451521172985593910e+00 4.658487458847521689e-01 5.770506200065355501e-02
-1.443520973776319272e+00 4.772985872658824236e-01 7.408169373846315575e-02
-1.432605445813220690e+00 4.823786914309630691e-01 4.952945918816012427e-02
-1.437013369288578257e+00 4.859823880608609703e-01 2.684428075591229271e-02
-1.428642677248569859e+00 4.924239712282817982e-01 2.153776849099389018e-02
-1.429187151590218807e+00 4.835087710355177593e-01 2.550250983776158192e-02
-1.440154394821081763e+00 4.930441276907608916e-01 2.450552267352118160e-02
-1.419724074226285770e+00 5.112370501863957584e-01 3.496153108622094413e-02
-1.411403429292213296e+00 5.343811450500561833e-01 5.856653087574085342e-02
-1.409765895473632735e+00 5.496491865296250223e-01 6.381199447079020926e-02
-1.396679553306038768e+00 5.541095610964127394e-01 6.504068636728319031e-02
-1.389425370593959430e+00 5.635618020132490136e-01 6.787926952764752886e-02
-1.393120311748070383e+00 5.695055642268477269e-01 5.790107312053160288e-02
-1.412257731244690007e+00 5.893416850423827125e-01 2.594438153808887454e-02
-1.414094209027261240e+00 6.066884695335890143e-01 2.899901661547761231e-02
-1.424871098715369655e+00 6.251506226034524438e-01 1.827480383367544037e-02
-1.438769923694039443e+00 6.108639978532667270e-01 6.705402349758478320e-03
-1.429668526753005819e+00 6.180976168014391536e-01 -9.598968282378359668e-03
-1.411511201140219107e+00 6.275076501178816768e-01 -2.855131554333468699e-02
-1.416317016386596572e+00 6.376059269916781735e-01 -5.356163708568598136e-02
-1.421328931827535280e+00 6.438037797097304615e-01 -5.893153236327839523e-02
-1.414438815664450511e+00 6.394205855125074667e-01 -1.846184488090360509e-02
-1.398755574617428055e+00 6.603683133471971445e-01 1.688001523183783881e-02
-1.393161711700092731e+00 6.747060420417555493e-01 3.200067982553311124e-02
-1.397532693935180426e+00 6.896809823447919152e-01 4.053609405311299485e-02
-1.403066009995098451e+00 6.966032527316241563e-01 5.409577899755219771e-02
-1.415121945540043891e+00 6.867384157241033238e-01 4.023935837676265170e-02
-1.403875534570403705e+00 6.824658567831939360e-01 3.645192109785843487e-02
-1.355425309773841347e+00 6.735788127380553103e-01 3.558838488211549245e-02
-1.326284490981611608e+00 6.693116425519020085e-01 5.207835525408954780e-02
-1.321801008589832849e+00 6.568088106677869575e-01 6.013166766733199498e-02
-1.302673940155688159e+00 6.361164316501312088e-01 6.887961286811564166e-02
-1.304584390135455019e+00 6.238176212770023543e-01 4.764578415515230425e-02
-1.307789440809420167e+00 6.239932221459297823e-01 2.540470912125754321e-02
-1.326116892894291022e+00 6.432680805075191577e-01 1.573293023363366364e-02
-1.354503389725201457e+00 6.687993552918167772e-01 6.121145591398830660e-03
-1.348423417871672969e+00 6.682939678753078150e-01 2.580090887364277705e-02
-1.326052208380266162e+00 6.663598610125711641e-01 4.019139990145489255e-02
-1.317069508689830970e+00 7.003077264188878326e-01 3.616465876085850351e-02
-1.308156844275874642e+00 7.114556745735260979e-01 4.510036817829935624e-02
-1.303638366229050050e+00 7.139336641110829440e-01 4.846606402867266461e-02
-1.302277522935949117e+00 6.876748173768831851e-01 5.603276502945905152e-02
-1.269485234155893094e+00 6.993390015149046901e-01 6.010182767965894374e-02
-1.251964310530839564e+00 7.135135293186253280e-01 5.517347746381864176e-02
-1.253910738552513893e+00 7.407592461238260428e-01 4.341502916301744064e-02
-1.267111345888527474e+00 7.544264289248601152e-01 4.477268720891583453e-02
-1.272116152582003723e+00 7.507698556272303092e-01 7.390945725969659541e-02
-1.237469754975150993e+00 7.351942663686253931e-01 7.312086457325921163e-02
-1.224771171587760721e+00 7.325309109621360726e-01 8.439625869429814853e-02
-1.204858514368530642e+00 7.419653544287124758e-01 8.185580039727685664e-02
-1.192686699358084912e+00 7.828582475440571953e-01 6.388168113927733538e-02
-1.201106855452122701e+00 7.978667563223869053e-01 5.263349814896991358e-02
-1.199338863890215157e+00 8.188830373477685720e-01 5.376072186968069988e-02
-1.214551026158422919e+00 8.243055842908781905e-01 3.356236229900632501e-02
-1.217947246361255509e+00 8.273432943330526479e-01 1.221259601887536225e-02
-1.193138289999154500e+00 8.157504163495388205e-01 -1.664749510961066950e-02
-1.175171388479226087e+00 7.938065205955155967e-01 -2.915160353788159506e-02
-1.151930645719077884e+00 8.298047664618950492e-01 -2.515228145844920424e-02
-1.126477156877953023e+00 8.610986650972975998e-01 -2.420904919492090565e-02
-1.121744876314743955e+00 8.784650787571341990e-01 -4.354910062469920240e-02
-1.132895951163474413e+00 8.796703889784101005e-01 -4.445787203099767215e-02
-1.115754834068506396e+00 8.811745004811811777e-01 -4.751137154398987761e-02
-1.100202216203651773e+00 8.705550413650130492e-01 -1.073754902842744691e-02
-1.098674627627811207e+00 8.890533385413990075e-01 -6.490103002362042524e-03
-1.062886940481578613e+00 8.921467051761532430e-01 -2.417113178232105017e-02
-1.082618170931288315e+00 8.927816941459861821e-01 -3.127869730236127604e-02
-1.037436631914141039e+00 9.100813282445544550e-01 -3.018500731220555983e-02
-1.000669531343887586e+00 9.330285701897893524e-01 -2.218137910621155451e-02
-9.793564611311487145e-01 9.352479213503777089e-01 -1.894782871494731652e-02
-9.290981273386164085e-01 9.372920362871741684e-01 -2.715587095240321394e-02
-9.307631768602839806e-01 9.577537846174404290e-01 -2.212128479411863344e-02
-9.494493793980239849e-01 9.610454098815569557e-01 -5.555615512459446265e-03
-9.322851007228942777e-01 9.850292682074803796e-01 7.964051880136529399e-03
-9.435506582735857517e-01 1.016808867924567705e+00 2.203635367509593213e-02
-9.399605229618428481e-01 1.033402222435897411e+00 3.777914971106718922e-02
-9.472681732805828814e-01 1.036336242840039334e+00 3.251404207873880015e-02
-9.570245040235316747e-01 1.028205073155942006e+00 3.715134265776882938e-02
-9.504052794170929630e-01 1.025616544626449578e+00 3.453033911282991919e-02
-9.349267385660821050e-01 1.047420440529302832e+00 1.086671851129178412e-02
-9.301733900107085340e-01 1.071411369072123643e+00 -8.885455078275102114e-03
-9.133752871205933488e-01 1.090984527694186967e+00 1.529913327367549494e-02
-9.455070601290079813e-01 1.111812014189297981e+00 6.648515035823329700e-02
-9.670744775482211786e-01 1.130894907491003298e+00 6.417122374014688768e-02
-9.813171304956427310e-01 1.098195018387477795e+00 4.899541960876253877e-02
-9.652572598144263383e-01 1.092158695703656424e+00 5.791178635187203827e-02
-9.699834118184113008e-01 1.087373184330591824e+00 4.088887714862393663e-02
-9.574102672796351854e-01 1.097323943363421650e+00 3.268161098461501435e-02
-9.521483925447669083e-01 1.119647402720082452e+00 4.553246726308482484e-02
-9.281885490220457280e-01 1.120344218787530766e+00 3.299833716162232922e-02
-8.961936408662282139e-01 1.099513348803490276e+00 1.706024547929542792e-02
-8.956256709041492403e-01 1.116288353227141705e+00 -3.569524665473111646e-03
-9.097153239758066778e-01 1.108744024497086755e+00 -1.363890697603764406e-02
-9.100394708817767242e-01 1.098187388883040905e+00 -5.232734171583342322e-03
-9.024884714981967759e-01 1.103404723463887960e+00 -8.970681690125676538e-03
-8.774355654317357311e-01 1.113440315640120692e+00 -1.905566403192534425e-02
-8.503082481414231397e-01 1.135283722934697037e+00 -7.794050710204525681e-03
-8.512407507884011126e-01 1.145074231477077431e+00 -1.984213080261768708e-02
-8.335467683288866336e-01 1.152987024480324640e+00 -1.866389846270159053e-02
-8.182196634199638829e-01 1.173429344000613828e+00 -2.041101092760513880e-02
-8.312241039983561119e-01 1.174051821753529179e+00 6.664663483602870780e-03
-8.407858231313340980e-01 1.162166862238027676e+00 -1.692878158319030199e-02
-8.332237599510575743e-01 1.173582239187081155e+00 -2.034484632886197561e-02
-8.212333976587693485e-01 1.193438823737127397e+00 -5.539261162729111621e-03
-8.011668842842679661e-01 1.230985042605168944e+00 7.670932822964932410e-03
-7.913326099570248129e-01 1.231919781182359452e+00 3.508817071414518408e-03
-7.644800583215132228e-01 1.227462828722549304e+00 -3.221301639528256072e-02
-7.535647580891176034e-01 1.222817971388838743e+00 -4.308591418968312631e-02
-7.968221565682147567e-01 1.256584278533451560e+00 -1.002928201073598896e-02
-7.941146112675958602e-01 1.252918325811833045e+00 -1.316734447192708692e-02
-8.053139692036421771e-01 1.265440893165441727e+00 7.665560846018890442e-03
-7.934977830198540749e-01 1.259901623552281746e+00 3.171715509744284928e-02
-7.769978610331474966e-01 1.239280172140570402e+00 3.099321810243362701e-02
-7.573533927956818124e-01 1.258506767642457280e+00 1.758553638361071494e-02
-7.439196856525479573e-01 1.276269380322056168e+00 -1.986076811330922051e-02
-7.436760026543544067e-01 1.283697549007208893e+00 -3.486811193376198464e-02
-7.392946987466173514e-01 1.283721333047543212e+00 -5.766533272833161694e-02
-7.317057438602811992e-01 1.306441450349593136e+00 -7.147598181392993133e-02
-7.042708181482338903e-01 1.338512561839434900e+00 -6.398931720928122124e-02
-6.850586046766550252e-01 1.343736406974629816e+00 -5.950423088748010847e-02
-6.671147276139967053e-01 1.333184648620527213e+00 -3.917665231268949166e-02
-6.784748563942610833e-01 1.357595570037799071e+00 -1.089673595715537346e-02
-6.510439882136895839e-01 1.373018763808448561e+00 -8.524021975756914185e-03
-6.386064162684794709e-01 1.391068550886032762e+00 -8.785483157201831594e-03
-6.420834937679580356e-01 1.416048140964896840e+00 -2.274270798731006793e-02
-6.170884450068202520e-01 1.427401640063080679e+00 -2.594874790354752617e-02
-6.065168809268296490e-01 1.432288501467048780e+00 -3.633492071786365019e-02
-5.860923816191212499e-01 1.439331378715900778e+00 -3.668266974687642984e-02
-5.703409975002862176e-01 1.424062197329831081e+00 -3.374208393069019762e-02
-5.809068489193111029e-01 1.429662779979417930e+00 -2.883578128599677964e-02
-5.843511160812491223e-01 1.435732574242996940e+00 -2.257917256911843792e-02
-5.857968844275962539e-01 1.452864052063040923e+00 -1.554200463668879012e-02
-5.948355536143834499e-01 1.465816109226402819e+00 -7.447862880796051951e-03
-5.954409046368592806e-01 1.448976224930371703e+00 9.167108574414438091e-03
-6.061703382776627569e-01 1.443675159686131027e+00 2.120165058306696521e-02
-5.907759671489061226e-01 1.449122925950021568e+00 2.177615552409709054e-02
-5.896008830680743440e-01 1.431136333443958186e+00 2.616445985207607738e-02
-5.747204399761963733e-01 1.382775283174412673e+00 3.410091755610711317e-02
-5.514055248948187549e-01 1.356437362127740798e+00 3.883059035687580485e-02
-5.544110899123364522e-01 1.358372778217466603e+00 5.344969060481940398e-02
-5.738278447487810130e-01 1.364461382991332794e+00 7.156037111625046521e-02
-6.059290544992360639e-01 1.390303898752866862e+00 6.756039564942788178e-02
-6.109087882096460032e-01 1.420339448214191558e+00 6.645976465139795397e-02
-5.852071696074536700e-01 1.452849640742558623e+00 4.126274106273357389e-02
-5.573296284385224064e-01 1.472788983971890175e+00 2.727002175008523543e-02
-5.086514740386673950e-01 1.461228896323711224e+00 3.054185379166735048e-02
-4.765386167909821946e-01 1.435324056274913884e+00 3.805292652794679126e-02
-4.585163169262486127e-01 1.429518886814028056e+00 1.053877632891657076e-02
-4.746342354773557815e-01 1.455508174400680588e+00 -1.716099582362726889e-02
-5.090149696113700495e-01 1.489576499473967308e+00 -3.443122689440085427e-02
-5.363613414693072512e-01 1.501186088377929773e+00 -4.546616999003769144e-02
-5.292529275534135769e-01 1.489137917204560235e+00 -3.717420373752133161e-02
-5.285216377220620654e-01 1.499332120653769529e+00 -3.229606776818251535e-02
-5.247325620041310978e-01 1.484235638669847646e+00 -2.159349220029749966e-02
-4.978909853427665455e-01 1.488503652752014794e+00 9.153515502197950848e-04
-5.000441723631651181e-01 1.490730648896244848e+00 2.028054356189772783e-02
-5.237482463133815713e-01 1.460240240019510471e+00 3.815887769128259444e-02
-5.245207011919583717e-01 1.448357264775345543e+00 6.108911684293776012e-02
-5.297454557731247071e-01 1.429506854524818182e+00 5.896730899567064615e-02
-5.412472234594248865e-01 1.442112892490208242e+00 5.986788218789908245e-02
-5.605568604415576139e-01 1.444743006292198650e+00 4.834209377341712466e-02
-5.599789854786277887e-01 1.449861054707917596e+00 3.240534588005065941e-02
-5.689334036022197783e-01 1.438812439574816082e+00 1.629715512871521971e-02
-5.780666526911216740e-01 1.428837079184019032e+00 1.750489333661003552e-02
-6.116828124118243171e-01 1.425293303824028968e+00 -5.604108749400354278e-03
-6.174157966635482886e-01 1.418288197301795339e+00 -2.489940043996873714e-02
-6.216697939270973139e-01 1.438415817194153457e+00 -3.948078152686654296e-02
-6.477426198932662027e-01 1.431937208331306444e+00 -2.772593381467779866e-02
-6.606230364765447449e-01 1.406088986315116918e+00 -1.313804665554699908e-03
-6.393158366701431339e-01 1.384110164408101973e+00 1.013972746772772056e-02
-6.494613502950541406e-01 1.382290294875158088e+00 2.135932079019592367e-02
-6.478956295491461459e-01 1.374552048458951958e+00 1.081381906687787012e-02
-6.441341807945791809e-01 1.379293055981682281e+00 6.196471028610116283e-03
-6.377624876201141157e-01 1.386359472317793218e+00 4.937620311988432688e-03
-6.042246302151440540e-01 1.375771088388221042e+00 -5.198799822333449207e-03
-5.881989223573164116e-01 1.374727957112794829e+00 -8.887805257626413616e-03
-5.893311708093841306e-01 1.402647567280198793e+00 -1.181453316858029068e-02
-5.744596642004723419e-01 1.427499393670389249e+00 -6.467063718075801403e-03
-5.621850703927320225e-01 1.438865507693050994e+00 1.258411442654793974e-03
-5.811860107435692369e-01 1.461910667483001802e+00 3.800588331968706574e-02
-5.675314774140107765e-01 1.494738369061183514e+00 3.031014854330998931e-02
-5.424381505059946429e-01 1.506779417511592944e+00 2.615690709681430318e-02
-5.431501478330506005e-01 1.465156655315490442e+00 -9.659459424906351871e-03
-5.491279485763298496e-01 1.460314961732911199e+00 -2.505520197657281484e-02
-5.367702685591262401e-01 1.450580146339632170e+00 -1.537824914890367593e-02
-5.648920501455174659e-01 1.425187710135526586e+00 -2.634518452741666308e-02
-5.501813438673399670e-01 1.422502052962068886e+00 -2.311748137486615423e-02
-5.539276046952285038e-01 1.418121647475557134e+00 -2.505238256743943376e-02
